time,dF,dRV
11.523,-0.0009132121385514911,120.0146235716092
11.7735,-0.0032525230665624134,126.98003451236447
12.024,-0.005339901718937391,133.09725980633277
12.2745,-0.007359428324091056,137.8691100664247
12.525,-0.00947026716432488,141.51088599455952
12.7755,-0.011657351337799467,144.1350364261076
13.026,-0.013870817887075917,145.71305959809604
13.2765,-0.01604606731727832,146.54435800138094
13.527,-0.018177233140808928,146.80321218966316
13.7775,-0.02025394515346548,146.33112138037646
14.028,-0.0221803176576345,145.26123146163445
14.2785,-0.023750461438676346,144.22132865510625
14.529,-0.024919452024231327,143.39197267541059
14.7795,-0.025790681999549855,142.32973138457828
15.03,-0.02636575299876874,140.5535817195585
15.2805,-0.026600467562218146,137.81672216394435
15.531,-0.0265322458636338,134.19193146804403
15.7815,-0.026184164365585787,129.82816552541954
16.032,-0.02548271470699274,125.27757247435285
16.2825,-0.024451040423708294,120.80448644682176
16.533,-0.023151008522867188,116.43773486409708
16.7835,-0.021662943097374612,112.17528021720793
17.034,-0.020065847906381808,107.95669523993374
17.2845,-0.01846290693036428,103.55514379377404
17.535,-0.01688508140717321,99.08180320614616
17.7855,-0.015376125453054262,94.82764226242224
18.036,-0.014016917635413254,90.70844119315913
18.2865,-0.012795555134096694,86.49892193453562
18.537,-0.011614978117224312,82.56066290332663
18.7875,-0.010539507315067129,79.18010561949652
19.038,-0.009715537665296581,76.36723669916307
19.2885,-0.009170331393810675,73.96104869014923
19.539,-0.008867280625664675,72.18827011686359
19.7895,-0.008785198597750893,71.20591074913418
20.04,-0.008901174763659451,70.81833650017852
20.2905,-0.009141688402901423,70.65725851925566
20.541,-0.009404735548836652,70.35535448433949
20.7915,-0.009511597374714435,69.58596378277196
21.042,-0.009265016449627177,68.25509443651704
21.2925,-0.008726062509323076,66.65222569642472
21.543,-0.008238240577934508,65.44173672377568
21.7935,-0.00791431479211819,64.55340261278174
22.044,-0.007744017070612761,63.93079586351026
22.2945,-0.007693646350003822,63.918931396433194
22.545,-0.007758119256569147,64.68128682760079
22.7955,-0.008003448782764414,66.17629750550924
23.046,-0.008410821496778118,68.06385487433508
23.2965,-0.008770971664050128,70.30398058693247
23.547,-0.008871042733069644,72.88768396717967
23.7975,-0.008737618725881434,75.72407149944218
24.048,-0.008497846853005434,78.2393735248693
24.2985,-0.00803757934290616,80.35371660255407
24.549,-0.007233246908581412,82.75375482776656
24.7995,-0.006326778047474141,86.00265810811106
25.05,-0.005506925238437721,89.95774270413513
25.3005,-0.004828358320755314,94.49622383637193
25.551,-0.00437412976424757,99.51856079545422
25.8015,-0.0042109003959743384,104.50403603085462
26.052,-0.004384630463546372,109.06400485206815
26.3025,-0.0049433825775854045,113.19136782246323
26.553,-0.0058367372235665895,116.5937105523128
26.8035,-0.006908044424387397,118.65273114558147
27.054,-0.008110844704362123,119.2188294426207
27.3045,-0.009530513620796544,118.75637322670983
27.555,-0.01114234407969013,117.73814147684328
27.8055,-0.01285893539178657,116.37348472269689
28.056,-0.014655339902978876,114.60243145105893
28.3065,-0.01649484660145957,112.36516732406457
28.557,-0.018204151605551163,109.34102864795994
28.8075,-0.019659084827019602,105.51749342497676
29.058,-0.020826920509813246,101.16009396835342
29.3085,-0.02169378794776703,96.46508702971853
29.559,-0.022264118281515068,91.52259354086922
29.8095,-0.022579967488625993,86.6084310417186
30.06,-0.022578399148954015,81.74484531779045
30.3105,-0.02220961782803598,76.8848234020137
30.561,-0.021513037923774958,72.2824960852315
30.8115,-0.020473068250077796,68.22924290609635
31.062,-0.019014431434706505,64.47826448454323
31.3125,-0.017196329005657648,60.79361904039659
31.563,-0.015204357835088361,57.233270562444275
31.8135,-0.013138679448935018,53.89461799244353
32.064,-0.011002986252478109,50.60176764933489
32.3145,-0.008837439724352698,47.181309713812006
32.565,-0.006683426446737328,43.98196242507097
32.8155,-0.00453489400832854,41.478687025121886
33.066,-0.002380813447446984,40.02208855243521
33.3165,-8.444549362587699e-5,39.95077878009565
33.567,0.002454244632420066,41.38332698041018
33.8175,0.0050981123833593635,44.21976513257796
34.068,0.007441475480189158,48.071448639610615
34.3185,0.009281332429403611,53.12684289353026
34.569,0.010541225160793468,59.312551667038385
34.8195,0.011189529657882134,66.11488964136204
35.07,0.011215914857250051,73.17927302541607
35.3205,0.01055485235776977,80.30741073636406
35.571,0.00922576035707883,87.57516220556779
35.8215,0.007403978052828453,94.79711373333458
36.072,0.005284791458711736,101.73831332164181
36.3225,0.002902275329947488,108.20351743374214
36.573,0.00024100470936417153,114.55274766227542
36.8235,-0.0023809554102802305,120.82722546318898
37.074,-0.004688098709360189,126.47225542785506
37.3245,-0.006793693032257448,131.01041921346405
37.575,-0.008893796098270453,134.68276902498994
37.8255,-0.011069561014436884,137.6380738850546
38.076,-0.013279199299171218,139.76749604550724
38.3265,-0.015422803380800047,141.30828082502256
38.577,-0.017409623471021998,142.34618217778745
38.8275,-0.019196012282133586,142.6111210037026
39.078,-0.020724959310690766,142.31327602391798
39.3285,-0.02190165448325643,142.1103390724025
39.579,-0.022694596621882033,142.2066137673478
39.8295,-0.023232808282758234,142.09437399648314
40.08,-0.02353833842105594,141.33113148288604
40.3305,-0.023579926971604534,139.6590076540695
40.581,-0.023401042719474675,137.11643441609513
40.8315,-0.02304105177932578,133.85296589578195
41.082,-0.022406079751980147,130.29968413863958
41.3325,-0.02148104928344066,126.74652223510827
41.583,-0.020334836811690425,123.19462596426142
41.8335,-0.01905027813910338,119.61031015204192
42.084,-0.017701866680854002,115.99467930414615
42.3345,-0.01637838987057137,112.09726336418304
42.585,-0.015095705560017575,107.92181630573555
42.8355,-0.013853668563146893,103.66555583866266
43.086,-0.012750775370561202,99.36490653555778
43.3365,-0.01177291479120346,94.90415389898224
43.587,-0.010799365071035827,90.61968530038887
43.8375,-0.009868116162974025,86.88518505748371
44.088,-0.009186697897094146,83.75676410926255
44.3385,-0.008814945698954713,81.18234010012927
44.589,-0.008706667663098694,79.35674340891282
44.8395,-0.008825232615854292,78.41252517372487
45.09,-0.009163183339673458,78.05216367564356
45.3405,-0.009636765720016581,77.79853914927581
45.591,-0.0101383907330304,77.29862520082725
45.8415,-0.010456025398485667,76.2368230502504
46.092,-0.010369556874246134,74.52883463524597
46.3425,-0.009895802691086596,72.33756394127991
46.593,-0.009348397183050182,70.3070732091695
46.8435,-0.008816566178433757,68.47787056828106
47.094,-0.008306218848094338,66.89614220566925
47.3445,-0.007826260709828507,66.00767821789353
47.595,-0.007398188705292198,65.87928118893943
47.8455,-0.007094239490757229,66.40964332747139
48.096,-0.006917753606405166,67.27370111888158
48.3465,-0.0067525747903077445,68.44733665519367
48.597,-0.0064974253209340365,69.97433094169561
48.8475,-0.006191096902915891,71.91707649726825
49.098,-0.005940270986883824,73.81670392041862
49.3485,-0.005574202251082508,75.55513480559475
49.599,-0.004931063180714029,77.72237653051457
49.8495,-0.0042570640843282185,80.91299978535541
50.1,-0.0037776975327881235,84.88218113806447
50.3505,-0.0035277278906002507,89.27364358768565
50.601,-0.003473886297873493,93.90981975289381
50.8515,-0.0036009780512252327,98.38846076941044
51.102,-0.003983721485033957,102.3389742118729
51.3525,-0.004714519395059028,105.81925407988021
51.603,-0.005737253890711034,108.54796327254631
51.8535,-0.006882129452311788,110.04564811569082
52.104,-0.00802685448599012,110.26243695036722
52.3545,-0.009231142728580933,109.81118131536584
52.605,-0.010538766943012184,109.10623012927957
52.8555,-0.011911607325693303,108.28635290907413
53.106,-0.013351649266546991,107.31569842579648
53.3565,-0.014845501074679064,106.10223733053124
53.607,-0.01624039848296231,104.31091867035421
53.8575,-0.01743793009327521,101.78831926606001
54.108,-0.018420465339100228,98.67733385444795
54.3585,-0.019173454459061753,95.11476862900732
54.609,-0.019672190326651486,91.17500176216573
54.8595,-0.019945692144655264,87.11936309265354
55.11,-0.019988055645949805,83.02040990845471
55.3605,-0.01975338693998487,78.81329492725634
55.611,-0.01926092270371068,74.62530737561872
55.8615,-0.018452469821670373,70.8867300671232
56.112,-0.01724223587393694,67.50236440337613
56.3625,-0.015664067044582716,64.17579089173455
56.613,-0.013911757951644428,60.954455116957355
56.8635,-0.012055138487468163,57.898719200301635
57.114,-0.010088686402843378,54.8415448863842
57.3645,-0.00806737750722148,51.59297285195613
57.615,-0.006099669536481906,48.44384247940915
57.8655,-0.004198385545032338,45.82492586250317
58.116,-0.0023447592938176287,44.05665595999959
58.3665,-0.0004040817626041705,43.59413158338041
58.617,0.0017123324686874285,44.631259897528444
58.8675,0.003899300231310624,47.10968937921189
59.118,0.005790007973320954,50.51371385886681
59.3685,0.007240315438749461,54.886068962488345
59.619,0.008225565474810124,60.26548323663629
59.8695,0.008768426556279577,66.28731300108385
60.12,0.008887909763322994,72.5524318804039
60.3705,0.008529197916965187,78.78109257700024
60.621,0.00768055838358203,85.01857963570784
60.8715,0.006451562804161509,91.09348777592264
61.122,0.004966092683778401,96.92985804605242
61.3725,0.003274328996260458,102.41134690152764
61.623,0.0013416208304048846,107.86211617890994
61.8735,-0.0006085939265634371,113.3446852444211
62.124,-0.002379120804088296,118.21784189501801
62.3745,-0.004110521086206573,121.89721107867416
62.625,-0.005959728456819315,124.63626259403662
62.8755,-0.00796897466174333,126.71534237888102
63.126,-0.010080275521771802,128.0827902260439
63.3765,-0.01221184743411912,128.8878448506572
63.627,-0.014304302235161513,129.34906455751374
63.8775,-0.016278474440037063,129.36494067400562
64.128,-0.017979101112436335,129.22712736795958
64.3785,-0.019270020134221386,129.4104172865118
64.629,-0.020183370153850095,130.05312018385516
64.8795,-0.02086699985518762,130.67020857741147
65.13,-0.021347131575146276,130.83537704132672
65.3805,-0.02153216359841472,130.19852674274517
65.631,-0.021394943631789176,128.70371471194696
65.8815,-0.020955499650044354,126.4140840175202
66.132,-0.02015923540388438,123.73954132825894
66.3825,-0.019036433017036013,120.9968307707826
66.633,-0.017712098191712433,118.24304860956777
66.8835,-0.016262300527018825,115.48025279568195
67.134,-0.014765278125640302,112.70914631624049
67.3845,-0.013335552618927715,109.72892282580534
67.635,-0.012020947425258034,106.55647834416206
67.8855,-0.010820302969222444,103.3903974656914
68.136,-0.009775447802143504,100.22314390006542
68.3865,-0.008867986954145835,96.86465425890805
68.637,-0.008039986364211441,93.50576087631926
68.8875,-0.007301200424782778,90.63379023710317
69.138,-0.0068057497000757325,88.25848502544517
69.3885,-0.006585930768419878,86.18733547460042
69.639,-0.0065829997174312455,84.53013833394238
69.8895,-0.00675312230590095,83.41934136883839
70.14,-0.007089017291283058,82.6419560307352
70.3905,-0.0074966228852972475,81.88688342822198
70.641,-0.007902233341401312,80.97594167687491
70.8915,-0.008109750379208832,79.5581042520375
71.142,-0.007993460421029107,77.61586348678262
71.3925,-0.007606644002915181,75.47456794316196
71.643,-0.007227105970259701,73.72016643437637
71.8935,-0.006943243959699022,72.22832837971335
72.144,-0.006716853475250907,70.83807429705399
72.3945,-0.006522203525565431,69.9379101209214
72.645,-0.006373849570613573,69.8370325746751
72.8955,-0.006328832255664439,70.49324677165625
73.146,-0.006390453906097927,71.46822329740976
73.3965,-0.006377956238448808,72.57806580819752
73.647,-0.006148632911794922,73.82332413871673
73.8975,-0.005740161774085432,75.32292466693264
74.148,-0.005274503889063263,76.74833950033734
74.3985,-0.004667159505647293,77.98213905163772
74.649,-0.00377837449986687,79.56655247480255
74.8995,-0.0028325991515415387,82.07471203074029
75.15,-0.00205954792196517,85.15945356434662
75.4005,-0.001568785879131208,88.40566209458662
75.651,-0.001381466232527519,91.74195423791407
75.9015,-0.0015132411906185821,94.99803069629515
76.152,-0.0019877304223786625,97.85897843597976
76.4025,-0.0028369319181559324,100.34783373672192
76.653,-0.003997546177593979,102.21727491559359
76.9035,-0.00535099723104758,103.0721665099542
77.154,-0.006812280107478605,102.85952139307379
77.4045,-0.008373911107657792,101.94432275030042
77.655,-0.009980305669501512,100.54142302042352
77.9055,-0.011531773491676974,98.89172226504417
78.156,-0.013048458040024026,97.07739568861862
78.4065,-0.014564795258872406,95.0842716883643
78.657,-0.015919502576019085,92.7750983049357
78.9075,-0.016988159908599455,90.00487994012781
79.158,-0.01772827305946408,86.88962231656879
79.4085,-0.01809755363005565,83.58362281410675
79.659,-0.018090033610100406,80.17981482400162
79.9095,-0.017815875599928317,77.04675952788732
80.16,-0.017338953430033117,74.18857590659948
80.4105,-0.016645267116559156,71.40243433430796
80.661,-0.01576507501094733,68.77956946002266
80.9115,-0.01467473216575009,66.60144552366968
81.162,-0.01332656851585718,64.7414890926278
81.4125,-0.01173817288263919,62.78493027707251
81.663,-0.01005284252791915,60.71455799250835
81.9135,-0.008364088074160999,58.6304161058151
82.164,-0.006701762244047261,56.40533188079293
82.4145,-0.005072167218132564,53.85646494428197
82.665,-0.003560804685253113,51.21839775264621
82.9155,-0.0021422665101431377,48.981181828997165
83.166,-0.0007694038431685282,47.54079414511879
83.4165,0.0007189025123291047,47.48694332961363
83.667,0.0023890988278538095,48.895538585685934
83.9175,0.004116706824138063,51.416953445867755
84.168,0.005610082635351855,54.58038201838277
84.4185,0.006737773035807603,58.52572735420303
84.669,0.0074419324635694,63.35864366133502
84.9195,0.0077050696402781085,68.62315935090251
85.17,0.007527588250130589,73.94669258034082
85.4205,0.006895192300150712,79.25695588182646
85.671,0.005821335537543869,84.72968695629461
85.9215,0.004451069239220414,90.16566484638345
86.172,0.0029099383838640403,95.34307314441298
86.4225,0.0012151825958331103,100.15162506170736
86.673,-0.0006427273420434589,104.79832099324135
86.9235,-0.0023806898255192546,109.36364752974036
87.174,-0.0037407278688013417,113.27355246026258
87.4245,-0.004865968436787155,115.91832283391369
87.675,-0.005959707473196011,117.60976848876948
87.9255,-0.007158967531629603,118.72195692216367
88.176,-0.008445340008763345,119.17888218148002
88.4265,-0.00975599952608195,119.06576457484803
88.677,-0.011044108393600684,118.69212184998882
88.9275,-0.01230384980742571,118.00072433290387
89.178,-0.013464590534202093,117.16425160230138
89.4285,-0.014430230651695809,116.52807040450055
89.679,-0.015209733310097211,116.10618830618401
89.9295,-0.015876990177792618,115.57807075992098
90.18,-0.016447205967405912,114.72545031805393
90.4305,-0.01686168018340064,113.30657568538867
90.681,-0.017063793803366777,111.26797954449792
90.9315,-0.01704299205723782,108.81936864146589
91.182,-0.016687430204505325,106.41371333626515
91.4325,-0.0159808498706309,104.40242559002775
91.683,-0.015045074375427599,102.79887487292159
91.9335,-0.013956104801759343,101.46375668042907
92.184,-0.012749499525141147,100.2037060634334
92.4345,-0.011526395972681697,98.80463275171657
92.685,-0.010314928353717463,97.30746232716194
92.9355,-0.009090404466603965,95.93654797141244
93.186,-0.007894847614502997,94.54997403243271
93.4365,-0.006768719943580628,92.75069506827631
93.687,-0.005699929445939365,90.70772084954575
93.9375,-0.004735293831436285,88.95031687916958
94.188,-0.004024570677628092,87.53271699907569
94.4385,-0.0036271317869917196,86.31521549402387
94.689,-0.0035140498975498105,85.41526991202694
94.9395,-0.0036294535960439793,85.01427823507964
95.19,-0.003973529049715817,85.01456549101357
95.4405,-0.004492262008733049,85.09883278861136
95.691,-0.005085730184944046,84.95356525370586
95.9415,-0.005545882591459671,84.18771195247717
96.192,-0.0057601685140481725,82.83986553968433
96.4425,-0.005744045678754684,81.2045901815232
96.693,-0.00566729016377856,79.63252689132321
96.9435,-0.005591396692210288,77.96205237948533
97.194,-0.0054959191424792785,76.22761149636773
97.4445,-0.00537904184153973,75.06729861579731
97.695,-0.0052546907937882584,74.80940877883506
97.9455,-0.00517761984887979,75.36978954236618
98.196,-0.005188879736203222,76.3334180291481
98.4465,-0.00517969672332412,77.54817522415665
98.697,-0.0050664043467347295,78.88824499131202
98.9475,-0.004851622722966704,80.2450243737994
99.198,-0.0046059260121514576,81.3626926189065
99.4485,-0.004207663252549547,82.23596660932868
99.699,-0.0035026509631766387,83.36777664542277
99.9495,-0.0027112494322356602,85.32810872990859
100.2,-0.0020436041035958767,87.78681975534977
100.4505,-0.0015527271494432983,90.30131017694544
100.701,-0.001219096843275271,92.78728839941546
100.9515,-0.0010583970930541494,95.13177769960281
101.202,-0.001127119757020315,96.98341950766745
101.4525,-0.0015114992618797277,98.40009677875908
101.703,-0.0022013691410893562,99.29103473604182
101.9535,-0.0031039661428027233,99.3345090952819
102.204,-0.004186196054606892,98.49708114713795
102.4545,-0.005471488719610469,97.05455348916374
102.705,-0.006936486270614535,95.18610250782845
102.9555,-0.008482877811462251,93.13973296710846
103.206,-0.01006278743108081,91.0795849543281
103.4565,-0.011690265543143442,88.97138963747321
103.707,-0.013243407315509565,86.5540349692847
103.9575,-0.014601951155331503,83.62491018938717
104.208,-0.015687054386581495,80.32314770570996
104.4585,-0.016424880542748883,76.71864069479017
104.709,-0.01677410943910865,72.83152371527332
104.9595,-0.016805214104317096,68.93378892860053
105.21,-0.0165848586081126,65.1413083775503
105.4605,-0.01607070722994336,61.582544985671284
105.711,-0.015273359860050208,58.48523191240559
105.9615,-0.014185892742345284,56.09414462031587
106.212,-0.012760002749456642,54.185559221226285
106.4625,-0.010988345591454712,52.296807571101205
106.713,-0.009004553196226617,50.56660394323117
106.9635,-0.006960825686944794,49.3035102024576
107.214,-0.004926244464403374,48.34021623543899
107.4645,-0.0029493270228951136,47.433357032173625
107.715,-0.0011442559046539952,46.6269295908302
107.9655,0.0004576725315737452,46.112733203184895
108.216,0.001900370252288649,46.21100007791745
108.4665,0.00333028551485703,47.31387279442394
108.717,0.004807085673824811,49.40803995209829
108.9675,0.006235517173667712,52.25543563799809
109.218,0.007383565519835783,55.509848033665264
109.4685,0.008136261360845639,59.317692858242765
109.719,0.008462576682117308,63.841926327078006
109.9695,0.008418945429456313,68.79453082827072
110.22,0.00803349493894594,73.91805427949237
110.4705,0.007282203201642839,79.17929230884877
110.721,0.0061569623365967975,84.64036567927745
110.9715,0.004786553860386771,90.04215173653974
111.222,0.0032749165569596057,95.21902811013838
111.4725,0.001642782120569176,100.09347780907939
111.723,-0.00015615577419779853,104.84854531938419
111.9735,-0.0019321260511287327,109.5304573814472
112.224,-0.0034305540697666154,113.64777967867231
112.4745,-0.004741216464131445,116.6310972505436
112.725,-0.006021900838115472,118.67164116346272
112.9755,-0.007372353186764987,120.07348766645305
113.226,-0.008770604104616919,120.81203369151062
113.4765,-0.010151785726978446,120.86997541241641
113.727,-0.01143687276315147,120.41643740422658
113.9775,-0.012573418628401207,119.36709769905633
114.228,-0.013482732507679156,117.87569682031929
114.4785,-0.014092538645993774,116.29305357483597
114.729,-0.014454009509331185,114.75891722777476
114.9795,-0.014660740828689307,113.01079238041581
115.23,-0.014754818677549977,110.85765019994548
115.4805,-0.014701088706133793,108.13004400390352
115.731,-0.014487902349524191,104.74229000991227
115.9815,-0.014157109516096151,100.91625013622232
116.232,-0.013639248023229779,97.07358340558596
116.4825,-0.012889771882867399,93.61071345076547
116.733,-0.011962028537495893,90.58280796358369
116.9835,-0.010907143722900697,88.04326306558661
117.234,-0.00980405502137463,85.96296778580646
117.4845,-0.008759713438464573,84.08745376535927
117.735,-0.0077594836741140824,82.3741992165974
117.9855,-0.006751943852265818,81.00164798496985
118.236,-0.00575633451786392,79.98851375378091
118.4865,-0.004798914027126237,79.09649063814986
118.737,-0.003876044633178942,78.31743407990986
118.9875,-0.0029928552064463,77.80638966580693
119.238,-0.002257214369246486,77.53080606009576
119.4885,-0.0017527080055951259,77.39140662381952
119.739,-0.0014558120217961022,77.70967178074307
119.9895,-0.0013121000049909322,78.64980740214146
120.24,-0.001354594358897121,79.904559061912
120.4905,-0.0015725927289018012,81.1019143182522
120.741,-0.0018841375858681233,81.84693611800604
120.9915,-0.002130942107394408,81.77317361986127
121.242,-0.002223713155304753,81.01180258938494
121.4925,-0.002209329186029904,79.97512551745939
121.743,-0.002261789866227452,79.16805238538018
121.9935,-0.0024205064737877835,78.56776282149917
122.244,-0.002649107985608077,78.08530296156488
122.4945,-0.0029049030290460363,78.16514474941667
122.745,-0.0031963944865006375,79.07507859933841
122.9955,-0.0035597498381901285,80.66026545964462
123.246,-0.003995062934702824,82.42287448769753
123.4965,-0.004335841950909232,84.10960007989675
123.747,-0.004506564209388967,85.57006591416571
123.9975,-0.004526321951334036,86.71099503685159
124.248,-0.004463915112260846,87.43583693444712
124.4985,-0.004214852909802723,87.8478080167343
124.749,-0.003606109916936904,88.5373273453045
124.9995,-0.002835181240177384,90.0851908626291
125.25,-0.002152070515792981,92.06806506908104
125.5005,-0.0016609979537967835,93.98317531739158
125.751,-0.0013620734603224248,95.69147146378843
126.0015,-0.001234517243210984,97.18332017696338
126.252,-0.001310041370324921,98.24957671603232
126.5025,-0.0016526518908122863,98.88909491824332
126.753,-0.0022527323019909404,99.023187843608
127.0035,-0.0030168977753851746,98.40637073788344
127.254,-0.0038817944411635684,97.11525401818407
127.5045,-0.0048485035415894015,95.40065323154265
127.755,-0.005884257781545406,93.32458666905735
128.0055,-0.006945466812382905,91.00352352325145
128.256,-0.00800935712653745,88.64245169651902
128.5065,-0.009098769548977124,86.21512432447015
128.757,-0.010158531039806365,83.57677669588635
129.0075,-0.011083449646838195,80.50578427891841
129.258,-0.011861826665173835,77.11965130278689
129.5085,-0.012475962014664336,73.51357837369014
129.759,-0.012900727915596075,69.74575168408278
130.0095,-0.013170010857545253,66.04569268941697
130.26,-0.01327165551439186,62.44844325076108
130.5105,-0.013158765933550448,58.81893605388386
130.761,-0.01286637156391984,55.2846914604042
131.0115,-0.0123755722678112,52.19735393837007
131.262,-0.011575506175254621,49.548209868331945
131.5125,-0.010440424599793979,46.959843078077654
131.763,-0.009054916635906985,44.32777975591594
132.0135,-0.007542373831727249,41.825902434125595
132.264,-0.005940073846451292,39.553083370685975
132.5145,-0.004260722862220474,37.58284509328712
132.765,-0.002602513685972625,36.099591346374744
133.0155,-0.0010263365878570086,35.09738158939824
133.266,0.0005250759801778881,34.72760904934129
133.5165,0.0021812490591502885,35.50562696292571
133.767,0.003966099399552085,37.588386704234544
134.0175,0.0057789216117053906,40.92052755955592
134.268,0.007376745370375174,45.13400063469384
134.5185,0.00861976192629602,50.27612680931272
134.769,0.009463208522716933,56.385351829805266
135.0195,0.009868432680501919,62.89201405155948
135.27,0.00983630941936433,69.30006192337221
135.5205,0.00937198614820119,75.4666250716287
135.771,0.008472931788802016,81.46149774661913
136.0215,0.007270533820471468,87.1857210845579
136.272,0.005837994629609423,92.55046443648126
136.5225,0.004205831954066044,97.65459207064482
136.773,0.0023645918509178927,102.65517561901319
137.0235,0.000520995546542084,107.64185283719267
137.274,-0.0010814211856766186,112.15036773022648
137.5245,-0.0025294575034415187,115.65542904638104
137.775,-0.003980899543192981,118.36781804596347
138.0255,-0.005505049384819789,120.47155305495589
138.276,-0.007068553941706076,121.9072702527905
138.5265,-0.008624778191053619,122.68946642217657
138.777,-0.010122215519393735,123.12505913186286
139.0275,-0.011522957740317401,123.20340192243061
139.278,-0.012764794211186049,122.85714371835287
139.5285,-0.013774392263278154,122.24143809042529
139.779,-0.014569709212544276,121.39852951867198
140.0295,-0.01519276493039494,120.1280064074818
140.28,-0.01564364794749507,118.31292972767686
140.5305,-0.015862847739623813,115.7459565467229
140.781,-0.015784071447372698,112.20920504563041
141.0315,-0.01541773263157964,107.89825822652314
141.282,-0.014725661857877576,103.27804014115819
141.5325,-0.013692463822008663,98.87786002745482
141.783,-0.012401554671087937,94.73265754867748
142.0335,-0.010924909262871315,90.89106309826998
142.284,-0.00936285977764859,87.31577706630257
142.5345,-0.007830890721234647,83.82083433027357
142.785,-0.006389858905551724,80.38874576613536
143.0355,-0.005065261305421617,77.11395175114494
143.286,-0.0038910185960422186,73.97264329894585
143.5365,-0.0028484358570700355,70.85821061415935
143.787,-0.001862651049858611,67.97321569832847
144.0375,-0.0009695850694179768,65.74102591446706
144.288,-0.0002836290284953108,64.25131350656468
144.5385,0.0001296219812008696,63.31004586888571
144.789,0.0003363126192822436,62.91202448354203
145.0395,0.0004285942185187179,63.27083140306351
145.29,0.0003783363772185068,64.33312920097279
145.5405,0.0001743054022271622,65.87261302440425
145.791,-9.086193351755647e-5,67.35115031143386
146.0415,-0.00026442045350645984,68.1623786191137
146.292,-0.00024448277739051814,68.33013442006374
146.5425,-8.830338900422225e-5,68.39460467390887
146.793,4.768889593989231e-5,68.96418126445064
147.0435,0.00011331398557425446,69.81933248685955
147.294,0.00012066797060922459,70.74415285629848
147.5445,9.318443669176614e-5,71.99447994246452
147.795,1.6877721876397628e-5,73.7487784582573
148.0455,-0.00016001596796946837,75.93093291357414
148.296,-0.00046610300529008005,78.19930319164067
148.5465,-0.0008026519429734587,80.47259669009006
148.797,-0.0011135282778661553,82.78936318617427
149.0475,-0.001392715594725655,85.08357667997781
149.298,-0.001647451288762557,87.22975582628621
149.5485,-0.0017865254991001642,89.12664254253691
149.799,-0.0016204696623652543,91.20023869101462
150.0495,-0.0013047724415437452,93.87540042363634
150.3,-0.0010482978651492633,96.75121052909151
150.5505,-0.0009276956198078789,99.33442216407356
150.801,-0.0009433410189159293,101.4254972832583
151.0515,-0.0011181548529069288,102.96511397171848
151.302,-0.0014254437869918877,103.84214366073888
151.5525,-0.0018967579658374998,104.24853364235867
151.803,-0.0025404244311070436,104.23761582259786
152.0535,-0.003304211324867703,103.57508048838196
152.304,-0.00415302903022907,102.11850983991445
152.5545,-0.0050697606483383634,100.10579230495401
152.805,-0.006039126534864255,97.70678231124084
153.0555,-0.00706021292122307,95.10083997999938
153.306,-0.008077866331443384,92.50619403936163
153.5565,-0.009088568990501537,89.88543341817342
153.807,-0.010025482049435026,87.06144095950548
154.0575,-0.01074623526521548,83.87706165410938
154.308,-0.011229630770794106,80.47057285513475
154.5585,-0.011442228020641166,76.86774806170608
154.809,-0.011389864002471547,72.99681932109694
